LAMMPS (2 Aug 2023 - Update 1)
Reading data file ...
  orthogonal box = (0 0 0) to (6.5850607 6.5850607 6.5850607)
  2 by 4 by 5 MPI processor grid
  reading atoms ...
  12 atoms
  read_data CPU = 0.022 seconds
Replication is creating a 6x6x6 = 216 times larger system...
  orthogonal box = (0 0 0) to (39.510364 39.510364 39.510364)
  2 by 4 by 5 MPI processor grid
  2592 atoms
  replicate CPU = 0.002 seconds
1728 atoms in group Ag
864 atoms in group Te
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 10.3
  ghost atom cutoff = 10.3
  binsize = 5.15, bins = 8 8 8
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.123 | 3.128 | 3.13 Mbytes
   Step          Temp          Press            Lx             Ly             Lz      
    923000   401.45636     -1632.0158      36.489583      36.510956      37.098066    
    924000   395.9816      -1387.9177      36.489583      36.510956      37.098066    
    925000   412.16777     -1491.8985      36.489583      36.510956      37.098066    
    926000   399.09188     -734.96019      36.489583      36.510956      37.098066    
    927000   388.76136     -1742.6164      36.489583      36.510956      37.098066    
    928000   403.52277     -1819.5602      36.489583      36.510956      37.098066    
    929000   387.76533     -1700.709       36.489583      36.510956      37.098066    
    930000   388.16776     -1387.0308      36.489583      36.510956      37.098066    
    931000   404.81877     -1569.935       36.489583      36.510956      37.098066    
    932000   411.89268     -1485.5837      36.489583      36.510956      37.098066    
    933000   402.41149     -1212.4964      36.489583      36.510956      37.098066    
    934000   403.01675     -1473.2995      36.489583      36.510956      37.098066    
    935000   411.54214     -961.71039      36.489583      36.510956      37.098066    
    936000   412.61295     -1426.7172      36.489583      36.510956      37.098066    
    937000   403.93396     -1799.0566      36.489583      36.510956      37.098066    
    938000   398.40639     -1243.3399      36.489583      36.510956      37.098066    
    939000   410.14506     -1669.9073      36.489583      36.510956      37.098066    
    940000   396.10193     -1608.2778      36.489583      36.510956      37.098066    
    941000   402.49901     -1145.4994      36.489583      36.510956      37.098066    
    942000   398.73007     -1477.0565      36.489583      36.510956      37.098066    
    943000   403.47145     -1079.5359      36.489583      36.510956      37.098066    
    944000   396.54816     -1644.0384      36.489583      36.510956      37.098066    
    945000   399.93505     -1683.2712      36.489583      36.510956      37.098066    
    946000   393.98664     -1506.9872      36.489583      36.510956      37.098066    
    947000   401.3778      -1897.7108      36.489583      36.510956      37.098066    
    948000   399.77145     -1431.4235      36.489583      36.510956      37.098066    
    949000   399.59002     -1539.342       36.489583      36.510956      37.098066    
    950000   400.47379     -1760.6044      36.489583      36.510956      37.098066    
    951000   397.64962     -1449.6743      36.489583      36.510956      37.098066    
    952000   405.18459     -1721.447       36.489583      36.510956      37.098066    
    953000   393.30584     -1393.2655      36.489583      36.510956      37.098066    
    954000   402.52687     -1502.9035      36.489583      36.510956      37.098066    
    955000   406.93079     -1580.8882      36.489583      36.510956      37.098066    
    956000   395.04955     -1153.6715      36.489583      36.510956      37.098066    
    957000   400.9138      -1045.5182      36.489583      36.510956      37.098066    
    958000   405.16145     -1680.7793      36.489583      36.510956      37.098066    
    959000   408.92381     -1679.6835      36.489583      36.510956      37.098066    
    960000   384.13586     -1829.8944      36.489583      36.510956      37.098066    
    961000   407.21473     -967.94011      36.489583      36.510956      37.098066    
    962000   404.48706     -1904.76        36.489583      36.510956      37.098066    
    963000   398.44051     -2062.5564      36.489583      36.510956      37.098066    
    964000   403.15425     -1247.353       36.489583      36.510956      37.098066    
    965000   402.27874     -1806.3119      36.489583      36.510956      37.098066    
    966000   396.27996     -1671.6112      36.489583      36.510956      37.098066    
    967000   398.74595     -1950.635       36.489583      36.510956      37.098066    
    968000   407.09851     -1097.6256      36.489583      36.510956      37.098066    
    969000   401.54296     -1331.1409      36.489583      36.510956      37.098066    
    970000   400.97177     -1574.1667      36.489583      36.510956      37.098066    
    971000   390.37669     -1647.0662      36.489583      36.510956      37.098066    
    972000   387.61718     -1556.3886      36.489583      36.510956      37.098066    
    973000   396.31951     -1370.0055      36.489583      36.510956      37.098066    
    974000   398.57066     -1494.1712      36.489583      36.510956      37.098066    
    975000   405.71132     -1079.3306      36.489583      36.510956      37.098066    
    976000   403.02115     -2000.8572      36.489583      36.510956      37.098066    
    977000   393.86808     -1350.9576      36.489583      36.510956      37.098066    
    978000   385.83732     -1442.8737      36.489583      36.510956      37.098066    
    979000   403.09336     -1786.2154      36.489583      36.510956      37.098066    
    980000   391.94159     -1728.3709      36.489583      36.510956      37.098066    
    981000   397.47482     -1611.4422      36.489583      36.510956      37.098066    
    982000   388.00485     -1747.2131      36.489583      36.510956      37.098066    
    983000   398.13645     -1446.0054      36.489583      36.510956      37.098066    
    984000   399.06322     -1764.7904      36.489583      36.510956      37.098066    
    985000   407.6529      -1131.1365      36.489583      36.510956      37.098066    
    986000   397.59947     -1966.7443      36.489583      36.510956      37.098066    
    987000   397.10173     -1812.902       36.489583      36.510956      37.098066    
    988000   397.05458     -1123.4674      36.489583      36.510956      37.098066    
    989000   394.88346     -1802.4434      36.489583      36.510956      37.098066    
    990000   410.007       -1276.7158      36.489583      36.510956      37.098066    
    991000   393.96088     -1755.499       36.489583      36.510956      37.098066    
    992000   392.94501     -2202.4925      36.489583      36.510956      37.098066    
    993000   392.83483     -2148.2004      36.489583      36.510956      37.098066    
    994000   395.33113     -1694.6809      36.489583      36.510956      37.098066    
    995000   408.24915     -1824.7052      36.489583      36.510956      37.098066    
    996000   391.95875     -1259.4506      36.489583      36.510956      37.098066    
    997000   390.46339     -1959.9561      36.489583      36.510956      37.098066    
    998000   401.93646     -1824.9189      36.489583      36.510956      37.098066    
    999000   392.1051      -2220.9934      36.489583      36.510956      37.098066    
   1000000   394.74792     -1263.9361      36.489583      36.510956      37.098066    
Loop time of 158.541 on 40 procs for 500000 steps with 2592 atoms

Performance: 272.485 ns/day, 0.088 hours/ns, 3153.757 timesteps/s, 8.175 Matom-step/s
91.2% CPU use with 40 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 42.865     | 48.601     | 54.342     |  51.6 | 30.66
Neigh   | 5.0689     | 5.5296     | 6.1502     |  14.3 |  3.49
Comm    | 74.839     | 80.669     | 86.153     |  41.0 | 50.88
Output  | 0.013638   | 0.014297   | 0.01916    |   0.7 |  0.01
Modify  | 14.913     | 17.038     | 19.062     |  36.7 | 10.75
Other   |            | 6.689      |            |       |  4.22

Nlocal:           64.8 ave          79 max          52 min
Histogram: 1 2 6 5 9 5 6 5 0 1
Nghost:         1598.8 ave        1642 max        1545 min
Histogram: 7 1 0 0 2 8 10 4 4 4
Neighs:         7723.7 ave        9730 max        5783 min
Histogram: 1 1 4 9 4 8 7 4 1 1

Total # of neighbors = 308948
Ave neighs/atom = 119.1929
Neighbor list builds = 24563
Dangerous builds = 0
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 1000000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.124 | 3.129 | 3.132 Mbytes
   Step          Temp          Press            Lx             Ly             Lz      
